date,snow_depth,grid
12/13/2000,0.538370587,Chitty Hare
12/14/2000,0.538370587,Chitty Hare
12/15/2000,0.538370587,Chitty Hare
12/16/2000,0.538370587,Chitty Hare
12/17/2000,0.538370587,Chitty Hare
12/18/2000,0.570431768,Chitty Hare
12/19/2000,0.570431768,Chitty Hare
12/20/2000,0.570431768,Chitty Hare
12/21/2000,0.570431768,Chitty Hare
12/22/2000,0.570431768,Chitty Hare
12/23/2000,0.570431768,Chitty Hare
12/24/2000,0.570431768,Chitty Hare
12/25/2000,0.591992948,Chitty Hare
12/26/2000,0.591992948,Chitty Hare
12/27/2000,0.591992948,Chitty Hare
12/28/2000,0.591992948,Chitty Hare
12/29/2000,0.591992948,Chitty Hare
12/30/2000,0.591992948,Chitty Hare
1/1/2001,0.915204098,Chitty Hare
1/2/2001,0.964926487,Chitty Hare
1/3/2001,1.004654419,Chitty Hare
1/4/2001,1.027884991,Chitty Hare
1/5/2001,1.027884991,Chitty Hare
1/6/2001,1.027884991,Chitty Hare
1/7/2001,1.016971197,Chitty Hare
1/8/2001,1.010521193,Chitty Hare
1/9/2001,1.021018514,Chitty Hare
1/10/2001,1.021018514,Chitty Hare
1/11/2001,1.021018514,Chitty Hare
1/12/2001,1.021018514,Chitty Hare
1/13/2001,1.021018514,Chitty Hare
1/14/2001,1.020251742,Chitty Hare
1/15/2001,1.015093507,Chitty Hare
1/16/2001,1.015093507,Chitty Hare
1/17/2001,1.015093507,Chitty Hare
1/18/2001,1.008232353,Chitty Hare
1/19/2001,1.008232353,Chitty Hare
1/20/2001,1.008232353,Chitty Hare
1/21/2001,1.008232353,Chitty Hare
1/22/2001,1.008232353,Chitty Hare
1/23/2001,1.008232353,Chitty Hare
1/24/2001,1.008232353,Chitty Hare
1/25/2001,1.008232353,Chitty Hare
1/26/2001,1.008232353,Chitty Hare
1/27/2001,1.037085293,Chitty Hare
1/28/2001,1.037085293,Chitty Hare
1/29/2001,1.037085293,Chitty Hare
1/30/2001,1.061365861,Chitty Hare
1/31/2001,1.061365861,Chitty Hare
2/1/2001,1.061365861,Chitty Hare
2/2/2001,1.071096468,Chitty Hare
2/3/2001,1.071096468,Chitty Hare
2/4/2001,1.071096468,Chitty Hare
2/5/2001,1.071096468,Chitty Hare
2/6/2001,1.071096468,Chitty Hare
2/7/2001,1.071096468,Chitty Hare
2/8/2001,1.071096468,Chitty Hare
2/9/2001,1.071096468,Chitty Hare
2/10/2001,1.071096468,Chitty Hare
2/11/2001,1.071096468,Chitty Hare
2/12/2001,1.112849417,Chitty Hare
2/13/2001,1.112849417,Chitty Hare
2/14/2001,1.112849417,Chitty Hare
2/15/2001,1.112849417,Chitty Hare
2/16/2001,1.112849417,Chitty Hare
2/17/2001,1.112849417,Chitty Hare
2/18/2001,1.112849417,Chitty Hare
2/19/2001,1.112849417,Chitty Hare
2/20/2001,1.112849417,Chitty Hare
2/21/2001,1.112849417,Chitty Hare
2/22/2001,1.112849417,Chitty Hare
2/23/2001,1.112849417,Chitty Hare
2/24/2001,1.112849417,Chitty Hare
2/25/2001,1.112849417,Chitty Hare
2/26/2001,1.187052655,Chitty Hare
2/27/2001,1.175652638,Chitty Hare
2/28/2001,1.175652638,Chitty Hare
3/1/2001,1.175652638,Chitty Hare
3/2/2001,1.175652638,Chitty Hare
3/3/2001,1.175652638,Chitty Hare
3/4/2001,1.175652638,Chitty Hare
3/5/2001,1.175652638,Chitty Hare
3/6/2001,1.18903618,Chitty Hare
3/7/2001,1.18903618,Chitty Hare
3/8/2001,1.18903618,Chitty Hare
3/9/2001,1.182305585,Chitty Hare
3/10/2001,1.182305585,Chitty Hare
3/11/2001,1.182305585,Chitty Hare
3/12/2001,1.172255612,Chitty Hare
3/13/2001,1.172255612,Chitty Hare
3/14/2001,1.172255612,Chitty Hare
3/15/2001,1.172255612,Chitty Hare
3/16/2001,1.172255612,Chitty Hare
3/17/2001,1.172255612,Chitty Hare
3/18/2001,1.172255612,Chitty Hare
3/19/2001,1.172255612,Chitty Hare
3/20/2001,1.172255612,Chitty Hare
3/21/2001,1.172255612,Chitty Hare
3/22/2001,1.172255612,Chitty Hare
3/23/2001,1.172255612,Chitty Hare
3/24/2001,1.181105615,Chitty Hare
3/25/2001,1.188191775,Chitty Hare
3/26/2001,1.188191775,Chitty Hare
3/27/2001,1.188191775,Chitty Hare
3/28/2001,1.188191775,Chitty Hare
3/29/2001,1.188191775,Chitty Hare
3/30/2001,1.188191775,Chitty Hare
3/31/2001,1.188191775,Chitty Hare
12/1/2001,0.791862644,Chitty Hare
12/2/2001,0.791862644,Chitty Hare
12/3/2001,0.791862644,Chitty Hare
12/4/2001,0.80153765,Chitty Hare
12/5/2001,0.80153765,Chitty Hare
12/6/2001,0.810987645,Chitty Hare
12/7/2001,0.876370879,Chitty Hare
12/8/2001,0.876370879,Chitty Hare
12/9/2001,0.886534684,Chitty Hare
12/10/2001,0.886534684,Chitty Hare
12/11/2001,0.886534684,Chitty Hare
12/12/2001,0.886534684,Chitty Hare
12/13/2001,0.8979153,Chitty Hare
12/14/2001,0.8979153,Chitty Hare
12/15/2001,0.8979153,Chitty Hare
12/16/2001,0.8979153,Chitty Hare
12/17/2001,0.8979153,Chitty Hare
12/18/2001,0.8979153,Chitty Hare
12/19/2001,0.924070868,Chitty Hare
12/20/2001,0.924070868,Chitty Hare
12/21/2001,0.924070868,Chitty Hare
12/22/2001,0.924070868,Chitty Hare
12/23/2001,0.924070868,Chitty Hare
12/24/2001,0.924070868,Chitty Hare
12/25/2001,0.924070868,Chitty Hare
12/26/2001,0.918520884,Chitty Hare
12/27/2001,0.915204098,Chitty Hare
12/28/2001,0.915204098,Chitty Hare
12/29/2001,0.915204098,Chitty Hare
12/30/2001,0.915204098,Chitty Hare
12/31/2001,0.915204098,Chitty Hare
1/1/2002,0.445628235,Chitty Hare
1/2/2002,0.445628235,Chitty Hare
1/3/2002,0.445628235,Chitty Hare
1/4/2002,0.445628235,Chitty Hare
1/5/2002,0.445628235,Chitty Hare
1/6/2002,0.445628235,Chitty Hare
1/7/2002,0.445194997,Chitty Hare
1/8/2002,0.445194997,Chitty Hare
1/9/2002,0.439064412,Chitty Hare
1/10/2002,0.439045,Chitty Hare
1/11/2002,0.439045,Chitty Hare
1/12/2002,0.439045,Chitty Hare
1/13/2002,0.439045,Chitty Hare
1/14/2002,0.439045,Chitty Hare
1/15/2002,0.439045,Chitty Hare
1/16/2002,0.439045,Chitty Hare
1/17/2002,0.439045,Chitty Hare
1/18/2002,0.439045,Chitty Hare
1/19/2002,0.452564413,Chitty Hare
1/20/2002,0.452564413,Chitty Hare
1/21/2002,0.452564413,Chitty Hare
1/22/2002,0.521590001,Chitty Hare
1/23/2002,0.548059701,Chitty Hare
1/24/2002,0.563357061,Chitty Hare
1/25/2002,0.563357061,Chitty Hare
1/26/2002,0.563357061,Chitty Hare
1/27/2002,0.563357061,Chitty Hare
1/28/2002,0.563357061,Chitty Hare
1/29/2002,0.563357061,Chitty Hare
1/30/2002,0.563357061,Chitty Hare
1/31/2002,0.563357061,Chitty Hare
2/1/2002,0.563357061,Chitty Hare
2/2/2002,0.563357061,Chitty Hare
2/3/2002,0.593226463,Chitty Hare
2/4/2002,0.629673827,Chitty Hare
2/5/2002,0.629673827,Chitty Hare
2/6/2002,0.629673827,Chitty Hare
2/7/2002,0.629673827,Chitty Hare
2/8/2002,0.629673827,Chitty Hare
2/9/2002,0.660909996,Chitty Hare
2/10/2002,0.660909996,Chitty Hare
2/11/2002,0.673412941,Chitty Hare
2/12/2002,0.673412941,Chitty Hare
2/13/2002,0.673412941,Chitty Hare
2/14/2002,0.707460287,Chitty Hare
2/15/2002,0.737271459,Chitty Hare
2/16/2002,0.737271459,Chitty Hare
2/17/2002,0.737271459,Chitty Hare
2/18/2002,0.737271459,Chitty Hare
2/19/2002,0.737271459,Chitty Hare
2/20/2002,0.737271459,Chitty Hare
2/21/2002,0.737271459,Chitty Hare
2/22/2002,0.737271459,Chitty Hare
2/23/2002,0.737271459,Chitty Hare
2/24/2002,0.737271459,Chitty Hare
2/25/2002,0.737271459,Chitty Hare
2/26/2002,0.737271459,Chitty Hare
2/27/2002,0.737271459,Chitty Hare
2/28/2002,0.737271459,Chitty Hare
3/1/2002,0.737271459,Chitty Hare
3/2/2002,0.736952065,Chitty Hare
3/3/2002,0.736952065,Chitty Hare
3/4/2002,0.736952065,Chitty Hare
3/5/2002,0.736952065,Chitty Hare
3/6/2002,0.736952065,Chitty Hare
3/7/2002,0.736952065,Chitty Hare
3/8/2002,0.736952065,Chitty Hare
3/9/2002,0.736952065,Chitty Hare
3/10/2002,0.736952065,Chitty Hare
3/11/2002,0.736952065,Chitty Hare
3/12/2002,0.736952065,Chitty Hare
3/13/2002,0.736952065,Chitty Hare
3/14/2002,0.736952065,Chitty Hare
3/15/2002,0.736952065,Chitty Hare
3/16/2002,0.736952065,Chitty Hare
3/17/2002,0.736952065,Chitty Hare
3/18/2002,0.736952065,Chitty Hare
3/19/2002,0.736952065,Chitty Hare
3/20/2002,0.736952065,Chitty Hare
3/21/2002,0.736952065,Chitty Hare
3/22/2002,0.736952065,Chitty Hare
3/23/2002,0.736952065,Chitty Hare
3/24/2002,0.736952065,Chitty Hare
3/25/2002,0.736952065,Chitty Hare
3/26/2002,0.736952065,Chitty Hare
3/27/2002,0.784541769,Chitty Hare
3/28/2002,0.784541769,Chitty Hare
3/29/2002,0.784541769,Chitty Hare
3/30/2002,0.784541769,Chitty Hare
3/31/2002,0.784541769,Chitty Hare
12/1/2002,0.3472,Chitty Hare
12/2/2002,0.3472,Chitty Hare
12/3/2002,0.3472,Chitty Hare
12/4/2002,0.3472,Chitty Hare
12/5/2002,0.3472,Chitty Hare
12/6/2002,0.3472,Chitty Hare
12/7/2002,0.3472,Chitty Hare
12/8/2002,0.3472,Chitty Hare
12/9/2002,0.358186177,Chitty Hare
12/10/2002,0.358186177,Chitty Hare
12/11/2002,0.373841764,Chitty Hare
12/12/2002,0.39380853,Chitty Hare
12/13/2002,0.39380853,Chitty Hare
12/14/2002,0.39380853,Chitty Hare
12/15/2002,0.39380853,Chitty Hare
12/16/2002,0.39380853,Chitty Hare
12/17/2002,0.39380853,Chitty Hare
12/18/2002,0.39380853,Chitty Hare
12/19/2002,0.39380853,Chitty Hare
12/20/2002,0.39380853,Chitty Hare
12/21/2002,0.39380853,Chitty Hare
12/22/2002,0.421742061,Chitty Hare
12/23/2002,0.421742061,Chitty Hare
12/24/2002,0.445628235,Chitty Hare
12/25/2002,0.445628235,Chitty Hare
12/26/2002,0.445628235,Chitty Hare
12/27/2002,0.445628235,Chitty Hare
12/28/2002,0.445628235,Chitty Hare
12/29/2002,0.445628235,Chitty Hare
12/30/2002,0.445628235,Chitty Hare
12/31/2002,0.445628235,Chitty Hare
1/1/2003,1.040335019,Chitty Hare
1/2/2003,1.040335019,Chitty Hare
1/3/2003,1.040335019,Chitty Hare
1/4/2003,1.040335019,Chitty Hare
1/5/2003,1.034876777,Chitty Hare
1/6/2003,1.034876777,Chitty Hare
1/7/2003,1.034876777,Chitty Hare
1/8/2003,1.034876777,Chitty Hare
1/9/2003,1.034876777,Chitty Hare
1/10/2003,1.034876777,Chitty Hare
1/11/2003,1.034876777,Chitty Hare
1/12/2003,1.034876777,Chitty Hare
1/13/2003,1.046540574,Chitty Hare
1/14/2003,1.071135299,Chitty Hare
1/15/2003,1.071135299,Chitty Hare
1/16/2003,1.086324106,Chitty Hare
1/17/2003,1.086324106,Chitty Hare
1/18/2003,1.086324106,Chitty Hare
1/19/2003,1.120185306,Chitty Hare
1/20/2003,1.120185306,Chitty Hare
1/21/2003,1.120185306,Chitty Hare
1/22/2003,1.120185306,Chitty Hare
1/23/2003,1.120185306,Chitty Hare
1/24/2003,1.120185306,Chitty Hare
1/25/2003,1.120185306,Chitty Hare
1/26/2003,1.158057639,Chitty Hare
1/27/2003,1.158057639,Chitty Hare
1/28/2003,1.158057639,Chitty Hare
1/29/2003,1.16917439,Chitty Hare
1/30/2003,1.16917439,Chitty Hare
1/31/2003,1.16917439,Chitty Hare
2/1/2003,1.16917439,Chitty Hare
2/2/2003,1.16917439,Chitty Hare
2/3/2003,1.16917439,Chitty Hare
2/4/2003,1.16917439,Chitty Hare
2/5/2003,1.158582637,Chitty Hare
2/6/2003,1.158582637,Chitty Hare
2/7/2003,1.158582637,Chitty Hare
2/8/2003,1.158582637,Chitty Hare
2/9/2003,1.158582637,Chitty Hare
2/10/2003,1.158582637,Chitty Hare
2/11/2003,1.158582637,Chitty Hare
2/12/2003,1.158582637,Chitty Hare
2/13/2003,1.158582637,Chitty Hare
2/14/2003,1.174874406,Chitty Hare
2/15/2003,1.174874406,Chitty Hare
2/16/2003,1.174874406,Chitty Hare
2/17/2003,1.174874406,Chitty Hare
2/18/2003,1.174874406,Chitty Hare
2/19/2003,1.174874406,Chitty Hare
2/20/2003,1.174874406,Chitty Hare
2/21/2003,1.174874406,Chitty Hare
2/22/2003,1.174874406,Chitty Hare
2/23/2003,1.174874406,Chitty Hare
2/24/2003,1.174874406,Chitty Hare
2/25/2003,1.174874406,Chitty Hare
2/26/2003,1.174874406,Chitty Hare
2/27/2003,1.174874406,Chitty Hare
2/28/2003,1.174874406,Chitty Hare
3/1/2003,1.174874406,Chitty Hare
3/2/2003,1.190835293,Chitty Hare
3/3/2003,1.232799139,Chitty Hare
3/4/2003,1.232799139,Chitty Hare
3/5/2003,1.232799139,Chitty Hare
3/6/2003,1.232799139,Chitty Hare
3/7/2003,1.232799139,Chitty Hare
3/8/2003,1.232799139,Chitty Hare
3/9/2003,1.232799139,Chitty Hare
3/10/2003,1.232799139,Chitty Hare
3/11/2003,1.232799139,Chitty Hare
3/12/2003,1.232799139,Chitty Hare
3/13/2003,1.258674116,Chitty Hare
3/14/2003,1.258674116,Chitty Hare
3/15/2003,1.258674116,Chitty Hare
3/16/2003,1.258674116,Chitty Hare
3/17/2003,1.258674116,Chitty Hare
3/18/2003,1.258674116,Chitty Hare
3/19/2003,1.258674116,Chitty Hare
3/20/2003,1.258674116,Chitty Hare
3/21/2003,1.258674116,Chitty Hare
3/22/2003,1.258674116,Chitty Hare
3/23/2003,1.258674116,Chitty Hare
3/24/2003,1.258674116,Chitty Hare
3/25/2003,1.258674116,Chitty Hare
3/26/2003,1.258674116,Chitty Hare
3/27/2003,1.258674116,Chitty Hare
3/28/2003,1.258674116,Chitty Hare
3/29/2003,1.28354939,Chitty Hare
3/30/2003,1.299202371,Chitty Hare
3/31/2003,1.299202371,Chitty Hare
12/1/2003,0.698320001,Chitty Hare
12/2/2003,0.766103232,Chitty Hare
12/3/2003,0.766103232,Chitty Hare
12/4/2003,0.78059501,Chitty Hare
12/5/2003,0.789295009,Chitty Hare
12/6/2003,0.789295009,Chitty Hare
12/7/2003,0.789295009,Chitty Hare
12/8/2003,0.789295009,Chitty Hare
12/9/2003,0.789295009,Chitty Hare
12/10/2003,0.789295009,Chitty Hare
12/11/2003,0.789295009,Chitty Hare
12/12/2003,0.789295009,Chitty Hare
12/13/2003,0.789295009,Chitty Hare
12/14/2003,0.789295009,Chitty Hare
12/15/2003,0.789295009,Chitty Hare
12/16/2003,0.789295009,Chitty Hare
12/17/2003,0.789295009,Chitty Hare
12/18/2003,0.844600884,Chitty Hare
12/19/2003,0.844600884,Chitty Hare
12/20/2003,0.844600884,Chitty Hare
12/21/2003,0.961820598,Chitty Hare
12/22/2003,0.987595878,Chitty Hare
12/23/2003,0.987595878,Chitty Hare
12/24/2003,1.00025148,Chitty Hare
12/25/2003,1.018362649,Chitty Hare
12/26/2003,1.018362649,Chitty Hare
12/27/2003,1.018362649,Chitty Hare
12/28/2003,1.018362649,Chitty Hare
12/29/2003,1.018362649,Chitty Hare
12/30/2003,1.031898814,Chitty Hare
12/31/2003,1.040335019,Chitty Hare
1/1/2004,0.805577055,Chitty Hare
1/2/2004,0.805577055,Chitty Hare
1/3/2004,0.805577055,Chitty Hare
1/4/2004,0.805577055,Chitty Hare
1/5/2004,0.805577055,Chitty Hare
1/6/2004,0.805577055,Chitty Hare
1/7/2004,0.805577055,Chitty Hare
1/8/2004,0.805577055,Chitty Hare
1/9/2004,0.805577055,Chitty Hare
1/10/2004,0.805577055,Chitty Hare
1/11/2004,0.805577055,Chitty Hare
1/12/2004,0.821477068,Chitty Hare
1/13/2004,0.866304995,Chitty Hare
1/14/2004,0.889930006,Chitty Hare
1/15/2004,0.889930006,Chitty Hare
1/16/2004,0.930693826,Chitty Hare
1/17/2004,1.002727338,Chitty Hare
1/18/2004,1.002727338,Chitty Hare
1/19/2004,1.002727338,Chitty Hare
1/20/2004,1.002727338,Chitty Hare
1/21/2004,1.002727338,Chitty Hare
1/22/2004,1.02891909,Chitty Hare
1/23/2004,1.02891909,Chitty Hare
1/24/2004,1.02891909,Chitty Hare
1/25/2004,1.02891909,Chitty Hare
1/26/2004,1.02891909,Chitty Hare
1/27/2004,1.02891909,Chitty Hare
1/28/2004,1.02891909,Chitty Hare
1/29/2004,1.02891909,Chitty Hare
1/30/2004,1.02891909,Chitty Hare
1/31/2004,1.02891909,Chitty Hare
2/1/2004,1.02891909,Chitty Hare
2/2/2004,1.02891909,Chitty Hare
2/3/2004,1.02891909,Chitty Hare
2/4/2004,1.02891909,Chitty Hare
2/5/2004,1.049819416,Chitty Hare
2/6/2004,1.047513807,Chitty Hare
2/7/2004,1.047513807,Chitty Hare
2/8/2004,1.12065031,Chitty Hare
2/9/2004,1.109739134,Chitty Hare
2/10/2004,1.109739134,Chitty Hare
2/11/2004,1.105142038,Chitty Hare
2/12/2004,1.105142038,Chitty Hare
2/13/2004,1.105142038,Chitty Hare
2/14/2004,1.105142038,Chitty Hare
2/15/2004,1.105142038,Chitty Hare
2/16/2004,1.120611493,Chitty Hare
2/17/2004,1.120611493,Chitty Hare
2/18/2004,1.120611493,Chitty Hare
2/19/2004,1.120611493,Chitty Hare
2/20/2004,1.120611493,Chitty Hare
2/21/2004,1.116730877,Chitty Hare
2/22/2004,1.116730877,Chitty Hare
2/23/2004,1.116730877,Chitty Hare
2/24/2004,1.116730877,Chitty Hare
2/25/2004,1.116730877,Chitty Hare
2/26/2004,1.116730877,Chitty Hare
2/27/2004,1.116730877,Chitty Hare
2/28/2004,1.116730877,Chitty Hare
2/29/2004,1.116730877,Chitty Hare
3/1/2004,1.116730877,Chitty Hare
3/2/2004,1.136903248,Chitty Hare
3/3/2004,1.16742557,Chitty Hare
3/4/2004,1.181206184,Chitty Hare
3/5/2004,1.203181186,Chitty Hare
3/6/2004,1.24430057,Chitty Hare
3/7/2004,1.24430057,Chitty Hare
3/8/2004,1.320461738,Chitty Hare
3/9/2004,1.320461738,Chitty Hare
3/10/2004,1.348039692,Chitty Hare
3/11/2004,1.348039692,Chitty Hare
3/12/2004,1.348039692,Chitty Hare
3/13/2004,1.348039692,Chitty Hare
3/14/2004,1.348039692,Chitty Hare
3/15/2004,1.348039692,Chitty Hare
3/16/2004,1.365175894,Chitty Hare
3/17/2004,1.365175894,Chitty Hare
3/18/2004,1.365175894,Chitty Hare
3/19/2004,1.365175894,Chitty Hare
3/20/2004,1.365175894,Chitty Hare
3/21/2004,1.365175894,Chitty Hare
3/22/2004,1.365175894,Chitty Hare
3/23/2004,1.365175894,Chitty Hare
3/24/2004,1.377645268,Chitty Hare
3/25/2004,1.377645268,Chitty Hare
3/26/2004,1.377645268,Chitty Hare
3/27/2004,1.377645268,Chitty Hare
3/28/2004,1.376614673,Chitty Hare
3/29/2004,1.373445256,Chitty Hare
3/30/2004,1.373445256,Chitty Hare
3/31/2004,1.373445256,Chitty Hare
12/1/2004,0.535600885,Chitty Hare
12/2/2004,0.535223233,Chitty Hare
12/3/2004,0.563870584,Chitty Hare
12/4/2004,0.563870584,Chitty Hare
12/5/2004,0.563870584,Chitty Hare
12/6/2004,0.563870584,Chitty Hare
12/7/2004,0.563870584,Chitty Hare
12/8/2004,0.563870584,Chitty Hare
12/9/2004,0.563870584,Chitty Hare
12/10/2004,0.563870584,Chitty Hare
12/11/2004,0.563870584,Chitty Hare
12/12/2004,0.648240294,Chitty Hare
12/13/2004,0.648240294,Chitty Hare
12/14/2004,0.648240294,Chitty Hare
12/15/2004,0.669312642,Chitty Hare
12/16/2004,0.740426761,Chitty Hare
12/17/2004,0.774999111,Chitty Hare
12/18/2004,0.774999111,Chitty Hare
12/19/2004,0.774999111,Chitty Hare
12/20/2004,0.774999111,Chitty Hare
12/21/2004,0.774999111,Chitty Hare
12/22/2004,0.774999111,Chitty Hare
12/23/2004,0.7570547,Chitty Hare
12/24/2004,0.7570547,Chitty Hare
12/25/2004,0.7570547,Chitty Hare
12/26/2004,0.7570547,Chitty Hare
12/27/2004,0.805577055,Chitty Hare
12/28/2004,0.805577055,Chitty Hare
12/29/2004,0.805577055,Chitty Hare
12/30/2004,0.805577055,Chitty Hare
1/1/2005,0.595510008,Chitty Hare
1/2/2005,0.595510008,Chitty Hare
1/3/2005,0.595510008,Chitty Hare
1/4/2005,0.595510008,Chitty Hare
1/5/2005,0.613637932,Chitty Hare
1/6/2005,0.613637932,Chitty Hare
1/7/2005,0.666204993,Chitty Hare
1/8/2005,0.662230002,Chitty Hare
1/9/2005,0.662230002,Chitty Hare
1/10/2005,0.662230002,Chitty Hare
1/11/2005,0.662230002,Chitty Hare
1/12/2005,0.662230002,Chitty Hare
1/13/2005,0.662230002,Chitty Hare
1/14/2005,0.662230002,Chitty Hare
1/15/2005,0.662230002,Chitty Hare
1/16/2005,0.662230002,Chitty Hare
1/17/2005,0.662230002,Chitty Hare
1/18/2005,0.690149419,Chitty Hare
1/19/2005,0.690149419,Chitty Hare
1/20/2005,0.690149419,Chitty Hare
1/21/2005,0.690149419,Chitty Hare
1/22/2005,0.690149419,Chitty Hare
1/23/2005,0.690149419,Chitty Hare
1/24/2005,0.690149419,Chitty Hare
1/25/2005,0.690149419,Chitty Hare
1/26/2005,0.690149419,Chitty Hare
1/27/2005,0.709029993,Chitty Hare
1/28/2005,0.730746467,Chitty Hare
1/29/2005,0.730746467,Chitty Hare
1/30/2005,0.790352057,Chitty Hare
1/31/2005,0.823913236,Chitty Hare
2/1/2005,0.840357635,Chitty Hare
2/2/2005,0.862574411,Chitty Hare
2/3/2005,0.862574411,Chitty Hare
2/4/2005,0.862574411,Chitty Hare
2/5/2005,0.862574411,Chitty Hare
2/6/2005,0.862574411,Chitty Hare
2/7/2005,0.862574411,Chitty Hare
2/8/2005,0.862574411,Chitty Hare
2/9/2005,0.861263225,Chitty Hare
2/10/2005,0.855957648,Chitty Hare
2/11/2005,0.855957648,Chitty Hare
2/12/2005,0.855957648,Chitty Hare
2/13/2005,0.855957648,Chitty Hare
2/14/2005,0.855957648,Chitty Hare
2/15/2005,0.884641155,Chitty Hare
2/16/2005,0.884641155,Chitty Hare
2/17/2005,0.884641155,Chitty Hare
2/18/2005,0.884641155,Chitty Hare
2/19/2005,0.884641155,Chitty Hare
2/20/2005,0.884641155,Chitty Hare
2/21/2005,0.884641155,Chitty Hare
2/22/2005,0.884641155,Chitty Hare
2/23/2005,0.884641155,Chitty Hare
2/24/2005,0.907138522,Chitty Hare
2/25/2005,0.907138522,Chitty Hare
2/26/2005,0.907138522,Chitty Hare
2/27/2005,0.907138522,Chitty Hare
2/28/2005,0.907138522,Chitty Hare
3/1/2005,0.907138522,Chitty Hare
3/2/2005,0.907138522,Chitty Hare
3/3/2005,0.907138522,Chitty Hare
3/4/2005,0.907138522,Chitty Hare
3/5/2005,0.906574693,Chitty Hare
3/6/2005,0.906574693,Chitty Hare
3/7/2005,0.906574693,Chitty Hare
3/8/2005,0.898455278,Chitty Hare
3/9/2005,0.890691455,Chitty Hare
3/10/2005,0.878166469,Chitty Hare
3/11/2005,0.864122047,Chitty Hare
3/12/2005,0.850922073,Chitty Hare
3/13/2005,0.850922073,Chitty Hare
3/14/2005,0.850922073,Chitty Hare
3/15/2005,0.850922073,Chitty Hare
3/16/2005,0.850922073,Chitty Hare
3/17/2005,0.850922073,Chitty Hare
3/18/2005,0.850922073,Chitty Hare
3/19/2005,0.850922073,Chitty Hare
3/20/2005,0.850922073,Chitty Hare
3/21/2005,0.850922073,Chitty Hare
3/22/2005,0.850922073,Chitty Hare
3/23/2005,0.850922073,Chitty Hare
3/24/2005,0.850922073,Chitty Hare
3/25/2005,0.850922073,Chitty Hare
3/26/2005,0.850922073,Chitty Hare
3/27/2005,0.847733213,Chitty Hare
3/28/2005,0.847733213,Chitty Hare
3/29/2005,0.847733213,Chitty Hare
3/30/2005,0.847733213,Chitty Hare
3/31/2005,0.846963809,Chitty Hare
12/1/2005,0.586882343,Chitty Hare
12/2/2005,0.586882343,Chitty Hare
12/3/2005,0.586882343,Chitty Hare
12/4/2005,0.586882343,Chitty Hare
12/5/2005,0.586882343,Chitty Hare
12/6/2005,0.586882343,Chitty Hare
12/7/2005,0.586882343,Chitty Hare
12/8/2005,0.578521175,Chitty Hare
12/9/2005,0.578521175,Chitty Hare
12/10/2005,0.568940593,Chitty Hare
12/11/2005,0.589565593,Chitty Hare
12/12/2005,0.604376765,Chitty Hare
12/13/2005,0.604376765,Chitty Hare
12/14/2005,0.604376765,Chitty Hare
12/15/2005,0.604376765,Chitty Hare
12/16/2005,0.590071179,Chitty Hare
12/17/2005,0.56819059,Chitty Hare
12/18/2005,0.567779419,Chitty Hare
12/19/2005,0.567779419,Chitty Hare
12/20/2005,0.595510008,Chitty Hare
12/21/2005,0.595510008,Chitty Hare
12/22/2005,0.595510008,Chitty Hare
12/23/2005,0.595510008,Chitty Hare
12/24/2005,0.595510008,Chitty Hare
12/25/2005,0.595510008,Chitty Hare
12/26/2005,0.595510008,Chitty Hare
12/27/2005,0.595510008,Chitty Hare
12/28/2005,0.595510008,Chitty Hare
12/29/2005,0.595510008,Chitty Hare
12/30/2005,0.595510008,Chitty Hare
12/31/2005,0.595510008,Chitty Hare
1/1/2006,0.915950579,Chitty Hare
1/2/2006,0.915950579,Chitty Hare
1/3/2006,0.915950579,Chitty Hare
1/4/2006,0.915950579,Chitty Hare
1/5/2006,0.921986786,Chitty Hare
1/6/2006,0.921986786,Chitty Hare
1/7/2006,0.921986786,Chitty Hare
1/8/2006,0.934267366,Chitty Hare
1/9/2006,0.934267366,Chitty Hare
1/10/2006,0.934267366,Chitty Hare
1/11/2006,0.934267366,Chitty Hare
1/12/2006,0.934267366,Chitty Hare
1/13/2006,0.934267366,Chitty Hare
1/14/2006,0.934267366,Chitty Hare
1/15/2006,0.934267366,Chitty Hare
1/16/2006,0.934267366,Chitty Hare
1/17/2006,0.934267366,Chitty Hare
1/18/2006,0.934267366,Chitty Hare
1/19/2006,0.934267366,Chitty Hare
1/20/2006,0.934267366,Chitty Hare
1/21/2006,0.934267366,Chitty Hare
1/22/2006,0.932581172,Chitty Hare
1/23/2006,0.932581172,Chitty Hare
1/24/2006,0.943436748,Chitty Hare
1/25/2006,0.943436748,Chitty Hare
1/26/2006,0.943436748,Chitty Hare
1/27/2006,0.943436748,Chitty Hare
1/28/2006,0.943436748,Chitty Hare
1/29/2006,0.943436748,Chitty Hare
1/30/2006,0.943436748,Chitty Hare
1/31/2006,0.943436748,Chitty Hare
2/1/2006,0.964228549,Chitty Hare
2/2/2006,0.964228549,Chitty Hare
2/3/2006,0.964228549,Chitty Hare
2/4/2006,0.964228549,Chitty Hare
2/5/2006,0.964228549,Chitty Hare
2/6/2006,0.964228549,Chitty Hare
2/7/2006,0.992597956,Chitty Hare
2/8/2006,0.992597956,Chitty Hare
2/9/2006,0.992597956,Chitty Hare
2/10/2006,0.992597956,Chitty Hare
2/11/2006,0.992597956,Chitty Hare
2/12/2006,0.977092359,Chitty Hare
